id,name,category_id,brand_id,photos,thumbnail_img,video_provider,video_link,tags,description,unit_price,colors
55817,SDL by Sweet Dreams Women Pink Printed Night Suit S11-3229,Women Apparel Loungewear and Nightwear,SDL by Sweet Dreams,"['http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/SDL-by-Sweet-Dreams-Women-Pink-Pyjama-Set_c5e07cd7cd1ea8d3251b208e1bc0ed60_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/SDL-by-Sweet-Dreams-Women-White-Pyjama-Set_1b35988392196b58daecc7065367ec14_images.jpg']","http://assets.myntassets.com/h_200,q_95,w_150/v1/images/style/properties/SDL-by-Sweet-Dreams-Women-Pink-Pyjama-Set_c5e07cd7cd1ea8d3251b208e1bc0ed60_images.jpg",YouTube,,"['pink', 'sleeveless', 'vnecklin', 'graphic', 'print', 'slit', 'multicolour', 'leg', 'elast', 'waistband']","Pink sleeveless top, has a V-neckline, graphic print on the front and side slits Multi-coloured legging with an elasticated waistband",1199.0,"['Pink', 'White']"
18531,Chhota Bheem Analog Kids-Boys Orange Watch,Boys Accessories Watches,Chhota Bheem,"['http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/7c39a3e94587fce50ca1887fb93e0442_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/35d7a81c79d5a6a68a7570a948c4345b_images.jpg']","http://assets.myntassets.com/h_200,q_95,w_150/v1/images/style/properties/7c39a3e94587fce50ca1887fb93e0442_images.jpg",YouTube,,"['carri', 'bheem', 'orang', 'analog', 'wrist', 'watch', 'chhota', 'bheem', 'soft', 'flexibl', 'plastic', 'strap', 'colour', 'print', 'bheem', 'watch', 'perfect', 'gift', 'squeal', 'delightcas', 'diamet', 'mm', 'case', 'thick', 'mm', 'dial', 'shape', 'squareanalog', 'wrist', 'watch', 'flexibl', 'plastic', 'strap', 'abras', 'free', 'comfort', 'tang', 'clasp', 'customis', 'fit', 'bheem', 'pictur', 'print', 'strap', 'dial', 'style', 'fix', 'bezel', 'white', 'dial', 'number', 'print', 'peripheri', 'colour', 'hand', 'display', 'time', 'screw', 'reset', 'time']","Carry Bheem along wherever you go with this orange analog wrist watch from chhota bheem. Made of soft and flexible plastic straps and colourful prints of Bheem, this watch is a perfect gift to make your little one squeal in delight.
Case diameter: 45 mm Case thickness: 10 mm Dial shape: Square
Analog wrist watch with flexible plastic straps for abrasion free comfort Tang clasp to customise the Fit Bheem's pictures printed on the straps and dial for style Fixed bezel with a white dial and numbers printed on the periphery Colourful hands to display time Screw to reset time",249.0,"['Orange', 'Green']"
18527,Chhota Bheem Analog Kids-Boys Blue Watch,Boys Accessories Watches,Chhota Bheem,"['http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/5d687de8775f2ee5ad92bba8a5443135_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/ed97eb35de32473d31932d3d94f44fd3_images.jpg']","http://assets.myntassets.com/h_200,q_95,w_150/v1/images/style/properties/5d687de8775f2ee5ad92bba8a5443135_images.jpg",YouTube,,"['carri', 'bheem', 'stylish', 'analog', 'wrist', 'watch', 'chhota', 'bheem', 'soft', 'flexibl', 'plastic', 'strap', 'colour', 'print', 'bheem', 'watch', 'perfect', 'gift', 'squeal', 'delightcas', 'diamet', 'mm', 'case', 'thick', 'mm', 'dial', 'shape', 'rectangl', 'analog', 'wrist', 'watch', 'piec', 'flexibl', 'plastic', 'strap', 'abras', 'free', 'comfort', 'tang', 'clasp', 'customis', 'fit', 'bheem', 'pictur', 'print', 'strap', 'dial', 'style', 'fix', 'bezel', 'white', 'dial', 'number', 'printedfluoresc', 'hand', 'display', 'time', 'light', 'condit', 'screw', 'reset', 'time']","Carry Bheem along wherever you go with this stylish analog wrist watch from chhota bheem. Made of soft and flexible plastic straps and colourful prints of Bheem, this watch is a perfect gift to make your little one squeal in delight.
Case diameter: 40 mm Case thickness: 10 mm Dial shape: Rectangle Analog wrist watch in one piece, with flexible plastic straps for abrasion free comfort Tang clasp to customise the Fit Bheem's pictures printed on the straps and dial for style Fixed bezel with a white dial and numbers printed
Fluorescent hands to display time in low light conditions Screw to reset time",249.0,"['Blue', 'Blue']"
18526,Chhota Bheem Analog Kids-Boys Green Watch,Boys Accessories Watches,Chhota Bheem,"['http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/35d7a81c79d5a6a68a7570a948c4345b_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/7c39a3e94587fce50ca1887fb93e0442_images.jpg']","http://assets.myntassets.com/h_200,q_95,w_150/v1/images/style/properties/35d7a81c79d5a6a68a7570a948c4345b_images.jpg",YouTube,,"['carri', 'bheem', 'green', 'analog', 'wrist', 'watch', 'chhota', 'bheem', 'soft', 'flexibl', 'plastic', 'strap', 'colour', 'print', 'bheem', 'watch', 'perfect', 'gift', 'squeal', 'delightcas', 'diamet', 'mm', 'case', 'thick', 'mm', 'dial', 'shape', 'squareanalog', 'wrist', 'watch', 'flexibl', 'plastic', 'strap', 'abras', 'free', 'comfort', 'tang', 'clasp', 'customis', 'fit', 'bheem', 'pictur', 'print', 'strap', 'dial', 'style', 'fix', 'bezel', 'white', 'dial', 'number', 'print', 'peripheri', 'colour', 'hand', 'display', 'time', 'screw', 'reset', 'time']","Carry Bheem along wherever you go with this green analog wrist watch from chhota bheem. Made of soft and flexible plastic straps and colourful prints of Bheem, this watch is a perfect gift to make your little one squeal in delight.
Case diameter: 45 mm Case thickness: 10 mm Dial shape: Square
Analog wrist watch with flexible plastic straps for abrasion free comfort Tang clasp to customise the Fit Bheem's pictures printed on the straps and dial for style Fixed bezel with a white dial and numbers printed on the periphery Colourful hands to display time Screw to reset time",249.0,"['Green', 'Orange']"
53575,Q&Q Girls Yellow Dial Watch,Girls Accessories Watches,Q&Q,"['http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/Q-Q-Kids-Unisex-Yellow-Dial-Watch_8576407bba01ce3d8edca3724517e9ab_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/1478ada101dfda3e9bf4563aa9a7fa4c_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/5975a5670f5d3bf6523a3bf47de76ab3_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/7c528418404e05f5c934e77794c01a51_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/f1225e50b386ab666b5b25558e962e8e_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/ef575ed31a094b8a97596de44e418d34_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/643387bed3af204754663331f5581a2b_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/1007c2d0c0676e6bb7cb3aa649ad99ca_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/1578d8d19d9b076902152404c79a1cd1_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/4257da4fe901314ebdfac893b7f2fbfe_images.jpg']","http://assets.myntassets.com/h_200,q_95,w_150/v1/images/style/properties/Q-Q-Kids-Unisex-Yellow-Dial-Watch_8576407bba01ce3d8edca3724517e9ab_images.jpg",YouTube,,"['case', 'style', 'pink', 'plastic', 'case', 'dial', 'style', 'yellow', 'dial', 'pink', 'hand', 'strap', 'style', 'pink', 'plastic', 'strap', 'tang', 'clasp', 'featur', 'brand', 'hour', 'mark', 'screw', 'reset', 'time', 'water', 'resist', 'bar', 'wearabl', 'sink', 'swim', 'poolsid', 'dive', 'highboard', 'dive', 'surf', 'warranti', 'year']","Case style: Pink plastic round case Dial style: Yellow dial with pink hands Strap style: Pink plastic strap with a tang clasp Features: Branding on the 12 hour mark and a screw to reset time Water resistance to 10 BAR, wearable around sinks, during swimming, poolside diving but not highboard diving and surfing Warranty: 1 year",595.0,"['Yellow', 'Blue', 'Yellow', 'Green', 'White', 'White', 'White', 'White', 'White', 'White']"
18534,Chhota Bheem Chutki Kids-Girls Pink Watch,Girls Accessories Watches,Chhota Bheem,"['http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/f08fd8b19d4884ad789730c4403d3b03_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/8c11ebcee646755a73c0e8eaf0d3a3a8_images.jpg']","http://assets.myntassets.com/h_200,q_95,w_150/v1/images/style/properties/f08fd8b19d4884ad789730c4403d3b03_images.jpg",YouTube,,"['carri', 'chutki', 'pink', 'analog', 'wrist', 'watch', 'chhota', 'bheem', 'soft', 'flexibl', 'plastic', 'strap', 'colour', 'print', 'chutki', 'watch', 'perfect', 'gift', 'squeal', 'delightcas', 'diamet', 'mm', 'case', 'thick', 'mm', 'dial', 'shape', 'analog', 'wrist', 'watch', 'flexibl', 'plastic', 'strap', 'abras', 'free', 'comfort', 'tang', 'clasp', 'customis', 'fit', 'chutki', 'pictur', 'print', 'strap', 'dial', 'style', 'fix', 'bezel', 'white', 'dial', 'number', 'print', 'peripheri', 'colour', 'hand', 'display', 'time', 'screw', 'reset', 'time']","Carry Chutki along wherever you go with this pink analog wrist watch from chhota bheem. Made of soft and flexible plastic straps and colourful prints of Chutki, this watch is a perfect gift to make your little one squeal in delight.
Case diameter: 45 mm Case thickness: 10 mm Dial shape: Round Analog wrist watch with flexible plastic straps for abrasion free comfort Tang clasp to customise the Fit Chutki's pictures printed on the straps and dial for style Fixed bezel with a white dial and numbers printed on the periphery Colourful hands to display time Screw to reset time",249.0,"['Pink', 'Pink']"
49899,Q&Q Kids Girls White Dial Analog Watch,Girls Accessories Watches,Q&Q,"['http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/1578d8d19d9b076902152404c79a1cd1_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/1478ada101dfda3e9bf4563aa9a7fa4c_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/5975a5670f5d3bf6523a3bf47de76ab3_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/7c528418404e05f5c934e77794c01a51_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/f1225e50b386ab666b5b25558e962e8e_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/ef575ed31a094b8a97596de44e418d34_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/643387bed3af204754663331f5581a2b_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/1007c2d0c0676e6bb7cb3aa649ad99ca_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/4257da4fe901314ebdfac893b7f2fbfe_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/Q-Q-Kids-Unisex-Yellow-Dial-Watch_8576407bba01ce3d8edca3724517e9ab_images.jpg']","http://assets.myntassets.com/h_200,q_95,w_150/v1/images/style/properties/1578d8d19d9b076902152404c79a1cd1_images.jpg",YouTube,,"['style', 'notecheck', 'qq', 'latest', 'collect', 'watch', 'kid', 'minimalist', 'style', 'pepper', 'innov', 'design', 'detail', 'love', 'wearabl', 'timepiec', 'qnq', 'flaunt', 'time', 'bling', 'panach', 'product', 'detailscas', 'style', 'blue', 'plastic', 'casedi', 'style', 'white', 'dial', 'blue', 'pink', 'hand', 'strap', 'style', 'pink', 'plastic', 'strap', 'tang', 'claspfeatur', 'brand', 'hour', 'mark', 'screw', 'reset', 'timewat', 'resist', 'bar', 'wearabl', 'sink', 'swim', 'poolsid', 'dive', 'highboard', 'dive', 'surfingwarranti', 'yearsizecas', 'diamet', 'mm', 'case', 'thick', 'mm']","Style NoteCheck out Q&
Q's latest collection of watches for kids. Minimalist styling peppered with innovative design details, we love wearable timepieces by QnQ! Now let your little one flaunt her timely bling with panache. Product DetailsCase style: Blue plastic round caseDial style: White dial with blue and pink hands Strap style: Pink plastic strap with a tang claspFeatures: Branding on the 12 hour mark and screw to reset timeWater resistant to 10 BAR, wearable around sinks, during swimming, poolside diving but not highboard diving and surfingWarranty: 1 yearSizeCase diameter: 20 mm Case thickness: 5 mm",595.0,"['White', 'Blue', 'Yellow', 'Green', 'White', 'White', 'White', 'White', 'White', 'Yellow']"
43676,French Connection Women Mint Green Dress,Women Apparel Dress,French Connection,"['http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/cb98cf6c84166ee28fe68e2de20ee3bd_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/2525ef432f27463e78f7598fce7391d0_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/d856998ff59105de445766ecc7dbf22a_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/f856d754b220b7082fec8837d6301d72_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/5d75ee73ed3983fc9b729f081376aad2_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/a28a468beaef19914dabb680d0ddc74f_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/8dc40103eb6204a92e4ce75049ba345e_images.jpg']","http://assets.myntassets.com/h_200,q_95,w_150/v1/images/style/properties/cb98cf6c84166ee28fe68e2de20ee3bd_images.jpg",YouTube,,"['style', 'notesumm', 'glamour', 'temper', 'balanc', 'love', 'french', 'connect', 'dress', 'sweeten', 'warmweath', 'style', 'kaftan', 'wear', 'swimsuit', 'beach', 'stuck', 'citi', 'accessoris', 'add', 'urban', 'spin', 'skyhigh', 'stiletto', 'pumpsproduct', 'detailsmint', 'green', 'neck', 'dress', 'flutter', 'sleev', 'lace', 'sleev', 'fabric', 'belt', 'midriffmateri', 'care', 'cottonmachin', 'wash', 'colddri', 'direct', 'sunlightwash', 'coloursiron', 'shapesizeregular', 'fitth', 'model', 'height', 'chest', 'wear', 'size']","Style NoteSummer glamour is tempered and balanced in this lovely french connection dress. Sweeten your warm-weather style with this kaftan which you can also wear over your swimsuit at the beach. If you're stuck in the city, accessorise it to add a urban spin with sky-high stiletto pumps.Product DetailsMint green round neck dress with flutter sleeves, has lace detail along the sleeves and along the front and has a fabric belt around the midriffMaterial and Care100% cottonMachine wash coldDry away from direct sunlightWash with like coloursIron back to shapeSizeRegular FitThe model (height 5'8"" and chest 33"") is wearing a size M",3499.0,"['Green', 'Khaki', 'Khaki', 'Navy Blue', 'White', 'Red', 'Blue']"
25972,Femella Women Brown Dress,Women Apparel Dress,Femella,"['http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/3b38f68f0dbddd312f87344abd0be146_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/bfb5912d10eccf37087a9689556e61e2_images.jpg']","http://assets.myntassets.com/h_200,q_95,w_150/v1/images/style/properties/3b38f68f0dbddd312f87344abd0be146_images.jpg",YouTube,,"['composit', 'brown', 'neck', 'dress', 'blend', 'fabric', 'sleeveless', 'attach', 'satin', 'belt', 'enhanc', 'stylingfit', 'regularwash', 'care', 'dri', 'clean', 'prefer', 'hand', 'wash', 'cold', 'water', 'mild', 'deterg', 'flat', 'dri', 'cool', 'iron', 'reversethi', 'brown', 'dress', 'femella', 'style', 'daytonight', 'stapl', 'versatil', 'piec', 'worn', 'opaqu', 'tight', 'block', 'heel', 'substitut', 'slim', 'belt', 'broad', 'wear', 'structur', 'jacket', 'slim', 'belt', 'box', 'clutch', 'heel', 'dressier', 'occasionmodel', 'statist', 'product', 'size', 'model', 'height', 'chest']","Composition Brown round neck dress made of blended fabric, is sleeveless and comes with an attached satin belt for enhanced styling
Fit Regular
Wash care Dry clean preferred Hand wash in cold water using a mild detergent Flat dry Cool iron on reverse
This brown dress from femella is styled to become your new day-to-night staple. This versatile piece can be worn with opaque tights and block heels – try substituting the slim belt with a broad one. You can also wear this with a structured jacket, the slim belt, a box clutch and heels for a dressier occasion.
Model statistics The product is a size M on a model of height 5'8"" and chest 33""",690.0,"['Brown', 'Black']"
37937,Mineral Women Purple Dress,Women Apparel Dress,Mineral,"['http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/4bdf06f07e4c91108bd07f5eadb5c517_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/22b1cca7f5e0ba2869680cb201b8ca1a_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/Mineral-Women-Green-Dress_9c16fe9e48bc03f9e9e5f0cffedecb3a_images.jpg']","http://assets.myntassets.com/h_200,q_95,w_150/v1/images/style/properties/4bdf06f07e4c91108bd07f5eadb5c517_images.jpg",YouTube,,"['style', 'note', 'stylish', 'dress', 'miner', 'perfect', 'modern', 'fashionista', 'smart', 'recombin', 'natur', 'fabric', 'western', 'construct', 'musthav', 'seasonproduct', 'detail', 'deep', 'purpl', 'sleeveless', 'dress', 'neck', 'spread', 'collar', 'button', 'placket', 'lace', 'detail', 'yoke', 'hem', 'tuck', 'waist', 'materi', 'care', 'cottonmachin', 'wash', 'colour', 'bleach', 'dri', 'clean', 'tumbl', 'dri', 'warm', 'irons', 'fit', 'regular', 'fit', 'model', 'height', 'chest', 'wear', 'size']","Style Note Stylish dress from mineral, perfect for the modern fashionista. A smart recombination of natural fabrics with a western construct, it's a must-have this season.
Product Details Deep purple sleeveless dress, has a round neck with spread collar, buttoned placket, lace detailing on the yoke and hem, tucks on the waist and back Material and Care
100% cotton
Machine wash with like colours Do not bleach or dry clean Tumble dry low Warm iron
Size and Fit Regular fit The model (height 5'8"" and chest 33"") is wearing a size M",1999.0,"['Purple', 'Orange', 'Green']"
19543,United Colors of Benetton Men Solid Red Gloves,Men Accessories Gloves,United Colors of Benetton,"['http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/93e17d7e947f7716aa45ef670796365f_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/81e64708e5ab719e8306446916ae922b_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/dacb4634ec24064079699bf32b32b056_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/457873ca565719fc14d58209c751d712_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/e1cd64e7702645fc3266e8c16fc3bfa6_images.jpg']","http://assets.myntassets.com/h_200,q_95,w_150/v1/images/style/properties/93e17d7e947f7716aa45ef670796365f_images.jpg",YouTube,,"['red', 'glove', 'lambswool', 'nylon', 'rib', 'cuffmad', 'blend', 'fabric', 'comfortrib', 'elast', 'cuff', 'customis', 'fitglov', 'carehand', 'wash', 'cold', 'water', 'tumbl', 'dri', 'dri', 'clean']",Red gloves made of 80% lambswool and 20% nylon with a ribbed cuffMade of blended fabric for comfortRibbed elastic cuffs for a customised FitGlove careHand wash in cold water Do not tumble dry or dry clean,999.0,"['Red', 'Black', 'Blue', 'Green', 'Grey']"
19542,United Colors of Benetton Men Solid Blue Gloves,Men Accessories Gloves,United Colors of Benetton,"['http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/dacb4634ec24064079699bf32b32b056_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/81e64708e5ab719e8306446916ae922b_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/93e17d7e947f7716aa45ef670796365f_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/457873ca565719fc14d58209c751d712_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/e1cd64e7702645fc3266e8c16fc3bfa6_images.jpg']","http://assets.myntassets.com/h_200,q_95,w_150/v1/images/style/properties/dacb4634ec24064079699bf32b32b056_images.jpg",YouTube,,"['blue', 'glove', 'lambswool', 'nylon', 'rib', 'cuffmad', 'blend', 'fabric', 'comfortrib', 'elast', 'cuff', 'customis', 'fitglov', 'carehand', 'wash', 'cold', 'waterdo', 'tumbl', 'dri', 'dri', 'clean']",Blue gloves made of 80% lambswool and 20% nylon with a ribbed cuffMade of blended fabric for comfortRibbed elastic cuffs for a customised FitGlove careHand wash in cold waterDo not tumble dry or dry clean,999.0,"['Blue', 'Black', 'Red', 'Green', 'Grey']"
19545,United Colors of Benetton Men Solid Grey Gloves,Men Accessories Gloves,United Colors of Benetton,"['http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/e1cd64e7702645fc3266e8c16fc3bfa6_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/81e64708e5ab719e8306446916ae922b_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/dacb4634ec24064079699bf32b32b056_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/93e17d7e947f7716aa45ef670796365f_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/457873ca565719fc14d58209c751d712_images.jpg']","http://assets.myntassets.com/h_200,q_95,w_150/v1/images/style/properties/e1cd64e7702645fc3266e8c16fc3bfa6_images.jpg",YouTube,,"['grey', 'glove', 'lambswool', 'nylon', 'rib', 'cuffmad', 'blend', 'fabric', 'comfortrib', 'elast', 'cuff', 'customis', 'fitglov', 'carehand', 'wash', 'cold', 'water', 'tumbl', 'dri', 'dri', 'clean']",Grey gloves made of 80% lambswool and 20% nylon with a ribbed cuffMade of blended fabric for comfortRibbed elastic cuffs for a customised FitGlove careHand wash in cold water Do not tumble dry or dry clean,999.0,"['Grey', 'Black', 'Blue', 'Red', 'Green']"
23471,Lino Perros Men Red Scarf,Men Accessories Scarves,Lino Perros,"['http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/Lino-Perros-Men-Red-Scarf7f41616afecf7f54f6aeb84e3275734a_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Men-Purple-Scarfb07590e078662cc522e98425465bab36_images.jpg']","http://assets.myntassets.com/h_200,q_95,w_150/v1/images/style/properties/Lino-Perros-Men-Red-Scarf7f41616afecf7f54f6aeb84e3275734a_images.jpg",YouTube,,"['comfi', 'solid', 'scarf', 'lino', 'perro', 'marooon', 'lux', 'blend', 'fabric', 'offer', 'exemplari', 'warmth', 'make', 'perfect', 'addit', 'winter', 'wardrob', 'team', 'formal', 'jacket', 'smarten', 'casual', 'coatlength', 'cmwidth', 'cmwash', 'caredri', 'clean', 'onlydo', 'bleachwarm', 'iron']","This comfy solid scarf from lino perros in marooon is made of luxe blended fabric that offers exemplary warmth, making it a perfect addition to your winter wardrobe. Team it with a formal jacket or use it to smarten up a casual coat.Length: 162 cmWidth: 32 cmWash careDry clean onlyDo not bleachWarm iron",795.0,"['Red', 'Purple']"
23472,Lino Perros Men Purple Scarf,Men Accessories Scarves,Lino Perros,"['http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/Lino-Perros-Men-Purple-Scarfb07590e078662cc522e98425465bab36_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Men-Red-Scarf7f41616afecf7f54f6aeb84e3275734a_images.jpg']","http://assets.myntassets.com/h_200,q_95,w_150/v1/images/style/properties/Lino-Perros-Men-Purple-Scarfb07590e078662cc522e98425465bab36_images.jpg",YouTube,,"['comfi', 'solid', 'scarf', 'lino', 'perro', 'purpl', 'lux', 'blend', 'fabric', 'offer', 'exemplari', 'warmth', 'make', 'perfect', 'addit', 'winter', 'wardrob', 'team', 'formal', 'jacket', 'smarten', 'casual', 'coatlength', 'cmwidth', 'cmwash', 'caredri', 'clean', 'onlydo', 'bleachwarm', 'iron']","This comfy solid scarf from lino perros in purple is made of luxe blended fabric that offers exemplary warmth, making it a perfect addition to your winter wardrobe. Team it with a formal jacket or use it to smarten up a casual coat.Length: 162 cmWidth: 32 cmWash careDry clean onlyDo not bleachWarm iron",795.0,"['Purple', 'Red']"
24643,Reid & Taylor Men Bright Assorted Brown Cufflinks,Men Accessories Cufflinks,Reid & Taylor,"['http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/178bf815888900133113696b834c7b9a_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/Reid---Taylor-Men-Bright-Assorted-Pink-Cufflinks2deed960e30751e9bf0aa59483e8454b_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/Reid---Taylor-Men-Bright-Assorted-Pink-Cufflinksd0d7e4189546b5ed8099082495581037_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/e9d45f676fed9d2888f397aca11d531e_images.jpg']","http://assets.myntassets.com/h_200,q_95,w_150/v1/images/style/properties/178bf815888900133113696b834c7b9a_images.jpg",YouTube,,"['reinterpret', 'artsi', 'silk', 'singl', 'knot', 'cufflink', 'reid', 'taylor', 'standard', 'size', 'fit', 'add', 'dash', 'colour', 'suitandti', 'stapl', 'silk', 'knot', 'accessori', 'coordin', 'twoton', 'silk', 'cufflink', 'tonal', 'tie', 'formal', 'suit', 'crisp', 'shirt', 'formal', 'trouserswidth', 'cmtwo', 'tone', 'silk', 'knot', 'cufflink', 'cylindr', 'hold', 'cufflink', 'place', 'elast', 'hold', 'cufflink', 'cylindr']","A reinterpretation of the artsy silk single knot cufflinks by Reid and Taylor that comes in a standard size to Fit all. Add a dash of colour to your suit-and-tie staples with this silk knotted accessory. Coordinate a two-tone silk cufflink with a tonal tie and a formal suit or a crisp shirt and formal trousers.
Width: 1 cm
Two tone silk knot cufflink Cylindrical back to hold the cufflink in place Elastication holding together the round cufflink and the cylindrical back",495.0,"['Brown', 'Pink', 'Pink', 'Red']"
24644,Reid & Taylor Men Bright Assorted Pink Cufflinks,Men Accessories Cufflinks,Reid & Taylor,"['http://assets.myntassets.com/h_480,q_95,w_360/v1/images/style/properties/Reid---Taylor-Men-Bright-Assorted-Pink-Cufflinks2deed960e30751e9bf0aa59483e8454b_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/178bf815888900133113696b834c7b9a_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/Reid---Taylor-Men-Bright-Assorted-Pink-Cufflinksd0d7e4189546b5ed8099082495581037_images.jpg', 'http://assets.myntassets.com/v1/images/style/properties/e9d45f676fed9d2888f397aca11d531e_images.jpg']","http://assets.myntassets.com/h_200,q_95,w_150/v1/images/style/properties/Reid---Taylor-Men-Bright-Assorted-Pink-Cufflinks2deed960e30751e9bf0aa59483e8454b_images.jpg",YouTube,,"['reinterpret', 'artsi', 'silk', 'singl', 'knot', 'cufflink', 'reid', 'taylor', 'standard', 'size', 'fit', 'add', 'dash', 'colour', 'suitandti', 'stapl', 'silk', 'knot', 'accessori', 'coordin', 'cufflink', 'tonal', 'tie', 'formal', 'suit', 'crisp', 'shirt', 'formal', 'trouserswidth', 'cmtwo', 'tone', 'silk', 'knot', 'cufflink', 'cylindr', 'hold', 'cufflink', 'place', 'elast', 'hold', 'cufflink', 'cylindr']","A reinterpretation of the artsy silk single knot cufflinks by Reid and Taylor that comes in a standard size to Fit all. Add a dash of colour to your suit-and-tie staples with this silk knotted accessory. Coordinate these cufflinks with a tonal tie and a formal suit or a crisp shirt and formal trousers.
Width: 1 cm
Two tone silk knot cufflink Cylindrical back to hold the cufflink in place Elastication holding together the round cufflink and the cylindrical back",495.0,"['Pink', 'Brown', 'Pink', 'Red']"
